2000.05.12,00:00,1.50450,1.52000,1.50100,1.51610,6715
2000.05.15,00:00,1.52240,1.52300,1.50360,1.50360,5462
2000.05.16,00:00,1.50130,1.50650,1.49220,1.49380,6080
2000.05.17,00:00,1.49320,1.49880,1.48760,1.49600,6748
2000.05.18,00:00,1.49590,1.49740,1.47670,1.48270,7019
2000.05.19,00:00,1.48260,1.49040,1.47530,1.48850,6898
2000.05.22,00:00,1.48620,1.49670,1.48230,1.49170,6971
2000.05.23,00:00,1.49150,1.49300,1.47250,1.47670,7517
2000.05.24,00:00,1.47650,1.47940,1.46800,1.47310,7012
2000.05.25,00:00,1.47340,1.48020,1.46640,1.47050,7370
2000.05.26,00:00,1.47070,1.49000,1.46990,1.49000,7104
2000.05.29,00:00,1.48880,1.49320,1.48580,1.49290,5080
2000.05.30,00:00,1.49310,1.50450,1.48980,1.49730,7535
2000.05.31,00:00,1.49740,1.50180,1.49260,1.50040,6511
2000.06.01,00:00,1.50070,1.50230,1.48970,1.49500,5679
2000.06.02,00:00,1.49490,1.51290,1.49330,1.51010,6445
2000.06.05,00:00,1.51030,1.52040,1.50740,1.51870,6579
2000.06.06,00:00,1.51870,1.53140,1.51120,1.52830,6715
2000.06.07,00:00,1.52740,1.52920,1.51870,1.52220,7054
2000.06.08,00:00,1.52130,1.52300,1.50560,1.50980,7344
2000.06.09,00:00,1.51020,1.51390,1.50080,1.51010,6931
2000.06.12,00:00,1.50850,1.51470,1.50270,1.51310,5869
2000.06.13,00:00,1.51310,1.51820,1.50490,1.50490,6516
2000.06.14,00:00,1.50520,1.51120,1.49780,1.49980,6814
2000.06.15,00:00,1.49930,1.51420,1.49520,1.51110,7642
2000.06.16,00:00,1.51160,1.51780,1.50900,1.51520,7014
2000.06.19,00:00,1.51470,1.51710,1.51110,1.51200,6745
2000.06.20,00:00,1.51170,1.52030,1.50500,1.51770,6901
2000.06.21,00:00,1.51810,1.51840,1.49440,1.49960,7005
2000.06.22,00:00,1.49930,1.51590,1.49720,1.51210,7096
2000.06.23,00:00,1.51280,1.51380,1.49850,1.49940,6849
2000.06.26,00:00,1.50110,1.50410,1.49660,1.49800,6574
2000.06.27,00:00,1.49770,1.50780,1.49360,1.50680,6607
2000.06.28,00:00,1.50680,1.51440,1.50250,1.51270,6545
